date,product_id,product_name,category,store_location,units_sold,orders,price,revenue,stock_level,reorder_point
2025-11-29,P005,Leather Boots,Shoes,Düsseldorf,39,22,144.51,5635.95,96,48
2025-11-29,P005,Leather Boots,Shoes,Essen,23,10,70.43,1619.93,53,49
2025-11-29,P005,Leather Boots,Shoes,Köln,18,7,75.33,1355.89,116,46
2025-11-29,P005,Leather Boots,Shoes,München,23,12,103.16,2372.63,78,35
2025-11-29,P005,Leather Boots,Shoes,Berlin,40,29,78.09,3123.53,33,39
2025-11-29,P006,Handbag,Accessories,Düsseldorf,26,16,51.85,1347.97,86,43
2025-11-29,P006,Handbag,Accessories,Essen,2,1,54.46,108.92,80,51
2025-11-29,P006,Handbag,Accessories,Köln,20,10,23.11,462.13,97,33
2025-11-29,P006,Handbag,Accessories,München,0,1,16.24,0.0,127,52
2025-11-29,P006,Handbag,Accessories,Berlin,10,4,66.46,664.6,64,46
2025-11-29,P007,Belt,Accessories,Düsseldorf,13,5,65.02,845.3,57,54
2025-11-29,P007,Belt,Accessories,Essen,24,9,26.36,632.65,105,27
2025-11-29,P007,Belt,Accessories,Köln,8,3,54.36,434.92,126,34
2025-11-29,P007,Belt,Accessories,München,16,12,81.87,1309.92,109,32
2025-11-29,P007,Belt,Accessories,Berlin,0,1,85.07,0.0,113,49
2025-11-29,P008,Winter Jacket,Outerwear,Düsseldorf,35,15,93.21,3262.2,31,51
2025-11-29,P008,Winter Jacket,Outerwear,Essen,33,13,122.56,4044.62,96,35
2025-11-29,P008,Winter Jacket,Outerwear,Köln,32,16,82.01,2624.43,107,56
2025-11-29,P008,Winter Jacket,Outerwear,München,15,6,161.33,2420.0,148,26
2025-11-29,P008,Winter Jacket,Outerwear,Berlin,18,9,132.01,2376.14,66,29
2025-11-29,P009,Blazer,Outerwear,Düsseldorf,27,11,150.56,4065.13,6,51
2025-11-29,P009,Blazer,Outerwear,Essen,34,15,89.77,3052.25,85,31
2025-11-29,P009,Blazer,Outerwear,Köln,3,1,212.82,638.47,105,57
2025-11-29,P009,Blazer,Outerwear,München,32,13,169.46,5422.86,40,26
2025-11-29,P009,Blazer,Outerwear,Berlin,13,10,163.17,2121.23,126,50
2025-11-29,P010,Sports Hoodie,Sportswear,Düsseldorf,30,21,109.75,3292.45,81,47
2025-11-29,P010,Sports Hoodie,Sportswear,Essen,31,24,99.83,3094.79,57,36
2025-11-29,P010,Sports Hoodie,Sportswear,Köln,29,16,45.13,1308.79,84,48
2025-11-29,P010,Sports Hoodie,Sportswear,München,16,12,30.78,492.54,76,35
2025-11-29,P010,Sports Hoodie,Sportswear,Berlin,16,6,57.22,915.57,110,50
2025-11-30,P001,Basic T-Shirt,Clothing,Düsseldorf,33,15,24.59,811.43,77,56
2025-11-30,P001,Basic T-Shirt,Clothing,Essen,18,10,38.22,687.91,90,55
2025-11-30,P001,Basic T-Shirt,Clothing,Köln,11,7,63.5,698.5,45,37
2025-11-30,P001,Basic T-Shirt,Clothing,München,26,20,48.25,1254.55,72,42
2025-11-30,P001,Basic T-Shirt,Clothing,Berlin,22,11,65.75,1446.43,37,50
2025-11-30,P002,Slim Jeans,Clothing,Düsseldorf,16,11,53.16,850.56,112,54
2025-11-30,P002,Slim Jeans,Clothing,Essen,5,3,69.54,347.71,99,38
2025-11-30,P002,Slim Jeans,Clothing,Köln,14,7,54.39,761.51,77,44
2025-11-30,P002,Slim Jeans,Clothing,München,21,14,57.41,1205.58,101,25
2025-11-30,P002,Slim Jeans,Clothing,Berlin,20,9,34.23,684.5,66,37
2025-11-30,P003,Summer Dress,Clothing,Düsseldorf,18,8,65.63,1181.26,130,42
2025-11-30,P003,Summer Dress,Clothing,Essen,26,11,22.73,590.91,99,47
2025-11-30,P003,Summer Dress,Clothing,Köln,33,21,75.7,2498.2,59,36
2025-11-30,P003,Summer Dress,Clothing,München,6,5,31.35,188.09,113,55
2025-11-30,P003,Summer Dress,Clothing,Berlin,27,12,71.39,1927.52,43,32
2025-11-30,P004,Sneakers,Shoes,Düsseldorf,13,6,83.22,1081.87,59,30
2025-11-30,P004,Sneakers,Shoes,Essen,25,15,109.96,2749.07,59,37
2025-11-30,P004,Sneakers,Shoes,Köln,32,20,93.56,2994.06,120,52
2025-11-30,P004,Sneakers,Shoes,München,7,3,95.28,666.97,110,55
2025-11-30,P004,Sneakers,Shoes,Berlin,31,15,68.94,2137.12,23,34
2025-11-30,P005,Leather Boots,Shoes,Düsseldorf,24,11,138.46,3323.01,127,25
2025-11-30,P005,Leather Boots,Shoes,Essen,29,15,93.0,2696.88,64,39
2025-11-30,P005,Leather Boots,Shoes,Köln,15,7,61.66,924.87,147,28
2025-11-30,P005,Leather Boots,Shoes,München,36,16,106.06,3818.09,71,53
2025-11-30,P005,Leather Boots,Shoes,Berlin,11,8,53.24,585.69,86,32
2025-11-30,P006,Handbag,Accessories,Düsseldorf,39,34,35.41,1380.83,52,25
2025-11-30,P006,Handbag,Accessories,Essen,28,12,78.34,2193.53,83,41
2025-11-30,P006,Handbag,Accessories,Köln,20,15,92.6,1851.92,94,39
2025-11-30,P006,Handbag,Accessories,München,36,21,16.42,591.27,83,58
2025-11-30,P006,Handbag,Accessories,Berlin,11,9,97.55,1073.03,87,39
2025-11-30,P007,Belt,Accessories,Düsseldorf,33,19,94.92,3132.21,104,31
2025-11-30,P007,Belt,Accessories,Essen,18,11,60.71,1092.81,106,40
2025-11-30,P007,Belt,Accessories,Köln,24,11,62.35,1496.36,70,33
2025-11-30,P007,Belt,Accessories,München,15,6,69.01,1035.15,91,42
2025-11-30,P007,Belt,Accessories,Berlin,23,10,27.45,631.28,130,28
2025-11-30,P008,Winter Jacket,Outerwear,Düsseldorf,19,8,206.22,3918.21,92,27
2025-11-30,P008,Winter Jacket,Outerwear,Essen,17,10,192.76,3276.92,104,35
2025-11-30,P008,Winter Jacket,Outerwear,Köln,29,20,105.37,3055.6,103,47
2025-11-30,P008,Winter Jacket,Outerwear,München,34,27,91.78,3120.45,60,49
2025-11-30,P008,Winter Jacket,Outerwear,Berlin,20,13,212.76,4255.1,66,26
2025-11-30,P009,Blazer,Outerwear,Düsseldorf,18,11,212.55,3825.83,58,36
2025-11-30,P009,Blazer,Outerwear,Essen,20,10,185.2,3704.07,90,36
2025-11-30,P009,Blazer,Outerwear,Köln,23,13,210.26,4835.88,97,53
2025-11-30,P009,Blazer,Outerwear,München,27,14,126.82,3424.04,60,43
2025-11-30,P009,Blazer,Outerwear,Berlin,27,16,117.54,3173.7,87,40
2025-11-30,P010,Sports Hoodie,Sportswear,Düsseldorf,35,23,110.61,3871.42,46,43
2025-11-30,P010,Sports Hoodie,Sportswear,Essen,16,7,44.07,705.1,67,46
2025-11-30,P010,Sports Hoodie,Sportswear,Köln,8,3,101.44,811.55,102,45
2025-11-30,P010,Sports Hoodie,Sportswear,München,20,11,32.12,642.36,38,48
2025-11-30,P010,Sports Hoodie,Sportswear,Berlin,9,4,88.69,798.2,167,31
2025-12-01,P001,Basic T-Shirt,Clothing,Düsseldorf,8,6,23.66,189.28,170,51
2025-12-01,P001,Basic T-Shirt,Clothing,Essen,21,10,21.1,443.17,79,40
2025-12-01,P001,Basic T-Shirt,Clothing,Köln,26,16,22.7,590.2,89,36
2025-12-01,P001,Basic T-Shirt,Clothing,München,22,12,70.52,1551.46,98,26
2025-12-01,P001,Basic T-Shirt,Clothing,Berlin,37,23,53.84,1991.9,87,36
2025-12-01,P002,Slim Jeans,Clothing,Düsseldorf,34,16,37.6,1278.44,50,44
2025-12-01,P002,Slim Jeans,Clothing,Essen,19,11,65.38,1242.22,104,38
2025-12-01,P002,Slim Jeans,Clothing,Köln,15,8,70.24,1053.54,104,58
2025-12-01,P002,Slim Jeans,Clothing,München,10,6,63.74,637.36,83,43
2025-12-01,P002,Slim Jeans,Clothing,Berlin,22,11,71.07,1563.52,79,46
2025-12-01,P003,Summer Dress,Clothing,Düsseldorf,0,1,34.42,0.0,157,48
2025-12-01,P003,Summer Dress,Clothing,Essen,24,14,79.73,1913.62,86,53
2025-12-01,P003,Summer Dress,Clothing,Köln,24,11,27.99,671.82,112,33
2025-12-01,P003,Summer Dress,Clothing,München,13,7,63.81,829.59,127,46
2025-12-01,P003,Summer Dress,Clothing,Berlin,17,13,77.81,1322.75,88,43
2025-12-01,P004,Sneakers,Shoes,Düsseldorf,25,13,73.37,1834.35,59,30
2025-12-01,P004,Sneakers,Shoes,Essen,30,24,147.7,4431.1,102,28
2025-12-01,P004,Sneakers,Shoes,Köln,41,16,144.16,5910.47,77,28
2025-12-01,P004,Sneakers,Shoes,München,19,9,87.0,1653.05,103,50
2025-12-01,P004,Sneakers,Shoes,Berlin,35,21,66.19,2316.73,55,53
2025-12-01,P005,Leather Boots,Shoes,Düsseldorf,12,4,94.2,1130.44,68,46
2025-12-01,P005,Leather Boots,Shoes,Essen,38,28,90.15,3425.55,49,41
2025-12-01,P005,Leather Boots,Shoes,Köln,20,16,107.7,2153.96,119,51
2025-12-01,P005,Leather Boots,Shoes,München,21,11,105.84,2222.54,81,50
2025-12-01,P005,Leather Boots,Shoes,Berlin,31,20,97.68,3028.2,81,31
2025-12-01,P006,Handbag,Accessories,Düsseldorf,1,1,54.91,54.91,78,57
2025-12-01,P006,Handbag,Accessories,Essen,14,5,47.38,663.33,88,57
2025-12-01,P006,Handbag,Accessories,Köln,21,9,62.15,1305.12,118,45
2025-12-01,P006,Handbag,Accessories,München,36,16,16.22,583.85,56,29
2025-12-01,P006,Handbag,Accessories,Berlin,30,23,46.77,1403.21,97,34
2025-12-01,P007,Belt,Accessories,Düsseldorf,15,8,90.1,1351.55,133,45
2025-12-01,P007,Belt,Accessories,Essen,9,7,62.42,561.77,88,58
2025-12-01,P007,Belt,Accessories,Köln,16,6,65.08,1041.33,119,49
2025-12-01,P007,Belt,Accessories,München,29,24,20.02,580.7,95,37
2025-12-01,P007,Belt,Accessories,Berlin,14,8,69.55,973.77,101,44
2025-12-01,P008,Winter Jacket,Outerwear,Düsseldorf,8,5,87.14,697.09,109,34
2025-12-01,P008,Winter Jacket,Outerwear,Essen,32,20,170.64,5460.61,53,50
2025-12-01,P008,Winter Jacket,Outerwear,Köln,34,22,107.27,3647.12,64,57
2025-12-01,P008,Winter Jacket,Outerwear,München,24,11,171.32,4111.64,84,47
2025-12-01,P008,Winter Jacket,Outerwear,Berlin,33,19,182.22,6013.4,56,45
2025-12-01,P009,Blazer,Outerwear,Düsseldorf,27,16,162.46,4386.5,52,39
2025-12-01,P009,Blazer,Outerwear,Essen,0,1,195.85,0.0,134,44
2025-12-01,P009,Blazer,Outerwear,Köln,18,11,98.27,1768.87,72,52
2025-12-01,P009,Blazer,Outerwear,München,21,13,113.96,2393.18,102,26
2025-12-01,P009,Blazer,Outerwear,Berlin,16,10,130.63,2090.09,70,25
2025-12-01,P010,Sports Hoodie,Sportswear,Düsseldorf,9,4,102.76,924.8,61,33
2025-12-01,P010,Sports Hoodie,Sportswear,Essen,1,1,83.46,83.46,106,30
2025-12-01,P010,Sports Hoodie,Sportswear,Köln,16,7,31.25,499.96,63,33
2025-12-01,P010,Sports Hoodie,Sportswear,München,20,9,119.73,2394.51,114,55
2025-12-01,P010,Sports Hoodie,Sportswear,Berlin,17,8,75.01,1275.09,88,34
2025-12-02,P001,Basic T-Shirt,Clothing,Düsseldorf,35,21,60.83,2129.01,53,50
2025-12-02,P001,Basic T-Shirt,Clothing,Essen,26,12,23.27,604.97,58,27
2025-12-02,P001,Basic T-Shirt,Clothing,Köln,18,8,64.71,1164.83,69,48
2025-12-02,P001,Basic T-Shirt,Clothing,München,22,13,73.82,1624.03,69,49
2025-12-02,P001,Basic T-Shirt,Clothing,Berlin,20,8,34.91,698.25,89,51
2025-12-02,P002,Slim Jeans,Clothing,Düsseldorf,14,6,61.42,859.87,109,50
2025-12-02,P002,Slim Jeans,Clothing,Essen,26,18,30.63,796.32,76,32
2025-12-02,P002,Slim Jeans,Clothing,Köln,28,19,71.51,2002.29,86,27
2025-12-02,P002,Slim Jeans,Clothing,München,36,17,77.57,2792.46,55,57
2025-12-02,P002,Slim Jeans,Clothing,Berlin,34,14,38.47,1308.06,22,59
2025-12-02,P003,Summer Dress,Clothing,Düsseldorf,39,25,75.33,2937.93,54,39
2025-12-02,P003,Summer Dress,Clothing,Essen,24,10,57.88,1389.18,88,56
2025-12-02,P003,Summer Dress,Clothing,Köln,32,13,42.15,1348.74,72,55
2025-12-02,P003,Summer Dress,Clothing,München,35,25,59.79,2092.61,64,40
2025-12-02,P003,Summer Dress,Clothing,Berlin,22,11,47.48,1044.6,132,49
2025-12-02,P004,Sneakers,Shoes,Düsseldorf,16,10,136.21,2179.32,47,58
2025-12-02,P004,Sneakers,Shoes,Essen,37,25,122.28,4524.3,87,51
2025-12-02,P004,Sneakers,Shoes,Köln,23,10,124.94,2873.57,110,48
2025-12-02,P004,Sneakers,Shoes,München,31,14,123.91,3841.18,78,54
2025-12-02,P004,Sneakers,Shoes,Berlin,8,3,148.69,1189.52,107,53
2025-12-02,P005,Leather Boots,Shoes,Düsseldorf,36,30,145.4,5234.55,68,32
2025-12-02,P005,Leather Boots,Shoes,Essen,0,1,56.14,0.0,123,53
2025-12-02,P005,Leather Boots,Shoes,Köln,25,18,56.02,1400.57,74,46
2025-12-02,P005,Leather Boots,Shoes,München,4,3,140.94,563.77,121,25
2025-12-02,P005,Leather Boots,Shoes,Berlin,30,12,51.32,1539.69,80,47
2025-12-02,P006,Handbag,Accessories,Düsseldorf,10,4,48.43,484.32,82,34
2025-12-02,P006,Handbag,Accessories,Essen,27,22,69.87,1886.5,30,42
2025-12-02,P006,Handbag,Accessories,Köln,9,6,96.06,864.53,104,51
2025-12-02,P006,Handbag,Accessories,München,36,16,67.72,2437.94,113,27
2025-12-02,P006,Handbag,Accessories,Berlin,29,12,85.2,2470.94,129,38
2025-12-02,P007,Belt,Accessories,Düsseldorf,22,15,84.22,1852.9,120,36
2025-12-02,P007,Belt,Accessories,Essen,38,23,31.42,1193.91,125,31
2025-12-02,P007,Belt,Accessories,Köln,27,18,41.87,1130.45,51,48
2025-12-02,P007,Belt,Accessories,München,16,10,48.77,780.29,60,41
2025-12-02,P007,Belt,Accessories,Berlin,40,17,52.72,2108.82,100,44
2025-12-02,P008,Winter Jacket,Outerwear,Düsseldorf,4,2,150.28,601.12,124,33
2025-12-02,P008,Winter Jacket,Outerwear,Essen,20,8,139.33,2786.56,48,42
2025-12-02,P008,Winter Jacket,Outerwear,Köln,22,8,191.48,4212.61,99,31
2025-12-02,P008,Winter Jacket,Outerwear,München,26,15,136.26,3542.83,96,53
2025-12-02,P008,Winter Jacket,Outerwear,Berlin,20,9,108.57,2171.38,54,44
2025-12-02,P009,Blazer,Outerwear,Düsseldorf,8,4,179.02,1432.15,121,50
2025-12-02,P009,Blazer,Outerwear,Essen,35,16,181.94,6367.77,37,26
2025-12-02,P009,Blazer,Outerwear,Köln,1,1,104.98,104.98,100,54
2025-12-02,P009,Blazer,Outerwear,München,28,12,92.34,2585.49,18,35
2025-12-02,P009,Blazer,Outerwear,Berlin,17,14,107.51,1827.64,88,45
2025-12-02,P010,Sports Hoodie,Sportswear,Düsseldorf,41,22,113.71,4662.31,63,58
2025-12-02,P010,Sports Hoodie,Sportswear,Essen,19,8,94.06,1787.14,105,42
2025-12-02,P010,Sports Hoodie,Sportswear,Köln,7,4,66.71,466.97,124,34
2025-12-02,P010,Sports Hoodie,Sportswear,München,28,14,54.91,1537.42,90,54
2025-12-02,P010,Sports Hoodie,Sportswear,Berlin,12,5,58.44,701.28,123,30
2025-12-03,P001,Basic T-Shirt,Clothing,Düsseldorf,23,13,39.48,907.96,89,57
2025-12-03,P001,Basic T-Shirt,Clothing,Essen,25,19,31.7,792.44,98,58
2025-12-03,P001,Basic T-Shirt,Clothing,Köln,42,22,35.74,1501.27,51,48
2025-12-03,P001,Basic T-Shirt,Clothing,München,13,6,25.97,337.61,80,49
2025-12-03,P001,Basic T-Shirt,Clothing,Berlin,12,7,37.4,448.83,123,32
2025-12-03,P002,Slim Jeans,Clothing,Düsseldorf,28,15,52.78,1477.96,97,36
2025-12-03,P002,Slim Jeans,Clothing,Essen,14,7,24.78,346.96,58,33
2025-12-03,P002,Slim Jeans,Clothing,Köln,25,10,73.95,1848.87,103,52
2025-12-03,P002,Slim Jeans,Clothing,München,4,2,65.39,261.55,99,51
2025-12-03,P002,Slim Jeans,Clothing,Berlin,11,9,32.21,354.33,95,36
2025-12-03,P003,Summer Dress,Clothing,Düsseldorf,0,1,58.07,0.0,123,38
2025-12-03,P003,Summer Dress,Clothing,Essen,18,8,39.93,718.75,98,39
2025-12-03,P003,Summer Dress,Clothing,Köln,4,2,32.21,128.84,99,58
2025-12-03,P003,Summer Dress,Clothing,München,17,8,71.03,1207.51,127,53
2025-12-03,P003,Summer Dress,Clothing,Berlin,14,6,37.5,525.02,85,41
2025-12-03,P004,Sneakers,Shoes,Düsseldorf,33,17,83.89,2768.52,90,47
2025-12-03,P004,Sneakers,Shoes,Essen,7,4,81.07,567.5,145,37
2025-12-03,P004,Sneakers,Shoes,Köln,27,10,97.55,2633.75,77,36
2025-12-03,P004,Sneakers,Shoes,München,32,17,56.22,1799.06,82,37
2025-12-03,P004,Sneakers,Shoes,Berlin,23,17,79.79,1835.08,70,28
2025-12-03,P005,Leather Boots,Shoes,Düsseldorf,0,1,95.02,0.0,107,25
2025-12-03,P005,Leather Boots,Shoes,Essen,22,11,52.18,1148.06,72,43
2025-12-03,P005,Leather Boots,Shoes,Köln,5,2,106.84,534.22,116,25
2025-12-03,P005,Leather Boots,Shoes,München,19,7,146.21,2777.91,52,45
2025-12-03,P005,Leather Boots,Shoes,Berlin,29,16,120.9,3506.1,73,49
2025-12-03,P006,Handbag,Accessories,Düsseldorf,12,7,40.77,489.28,103,37
2025-12-03,P006,Handbag,Accessories,Essen,26,10,53.25,1384.38,94,31
2025-12-03,P006,Handbag,Accessories,Köln,25,10,22.7,567.44,78,35
2025-12-03,P006,Handbag,Accessories,München,8,3,43.73,349.83,103,34
2025-12-03,P006,Handbag,Accessories,Berlin,22,10,86.81,1909.77,78,53
2025-12-03,P007,Belt,Accessories,Düsseldorf,28,12,22.86,640.03,103,32
2025-12-03,P007,Belt,Accessories,Essen,32,21,42.28,1353.11,64,44
2025-12-03,P007,Belt,Accessories,Köln,14,7,75.45,1056.28,83,26
2025-12-03,P007,Belt,Accessories,München,28,15,15.23,426.45,86,58
2025-12-03,P007,Belt,Accessories,Berlin,14,9,73.41,1027.76,98,27
2025-12-03,P008,Winter Jacket,Outerwear,Düsseldorf,28,22,115.56,3235.62,86,48
2025-12-03,P008,Winter Jacket,Outerwear,Essen,30,12,99.5,2985.14,55,59
2025-12-03,P008,Winter Jacket,Outerwear,Köln,0,1,140.51,0.0,107,37
2025-12-03,P008,Winter Jacket,Outerwear,München,6,2,137.29,823.71,139,50
2025-12-03,P008,Winter Jacket,Outerwear,Berlin,37,26,177.01,6549.33,49,36
2025-12-03,P009,Blazer,Outerwear,Düsseldorf,23,12,161.1,3705.39,124,58
2025-12-03,P009,Blazer,Outerwear,Essen,0,1,116.14,0.0,117,41
2025-12-03,P009,Blazer,Outerwear,Köln,23,11,187.49,4312.2,103,53
2025-12-03,P009,Blazer,Outerwear,München,24,14,169.45,4066.92,108,55
2025-12-03,P009,Blazer,Outerwear,Berlin,15,8,161.9,2428.57,56,37
2025-12-03,P010,Sports Hoodie,Sportswear,Düsseldorf,18,9,58.42,1051.5,87,50
2025-12-03,P010,Sports Hoodie,Sportswear,Essen,11,8,93.93,1033.25,88,33
2025-12-03,P010,Sports Hoodie,Sportswear,Köln,25,12,32.22,805.45,113,51
2025-12-03,P010,Sports Hoodie,Sportswear,München,8,4,112.06,896.51,134,27
2025-12-03,P010,Sports Hoodie,Sportswear,Berlin,34,20,54.77,1862.02,77,45
2025-12-04,P001,Basic T-Shirt,Clothing,Düsseldorf,29,18,78.86,2287.02,70,50
2025-12-04,P001,Basic T-Shirt,Clothing,Essen,21,8,26.15,549.19,58,45
2025-12-04,P001,Basic T-Shirt,Clothing,Köln,12,6,34.68,416.15,115,45
2025-12-04,P001,Basic T-Shirt,Clothing,München,13,9,40.54,527.07,129,44
2025-12-04,P001,Basic T-Shirt,Clothing,Berlin,26,16,21.05,547.3,88,51
2025-12-04,P002,Slim Jeans,Clothing,Düsseldorf,34,16,35.62,1211.22,81,51
2025-12-04,P002,Slim Jeans,Clothing,Essen,27,13,57.18,1543.99,59,30
2025-12-04,P002,Slim Jeans,Clothing,Köln,34,17,70.07,2382.29,93,41
2025-12-04,P002,Slim Jeans,Clothing,München,9,8,66.47,598.27,90,34
2025-12-04,P002,Slim Jeans,Clothing,Berlin,12,6,35.2,422.43,82,28
2025-12-04,P003,Summer Dress,Clothing,Düsseldorf,17,8,35.54,604.14,125,56
2025-12-04,P003,Summer Dress,Clothing,Essen,19,12,31.41,596.86,103,49
2025-12-04,P003,Summer Dress,Clothing,Köln,31,23,28.48,882.97,64,42
2025-12-04,P003,Summer Dress,Clothing,München,25,18,33.76,844.09,60,41
2025-12-04,P003,Summer Dress,Clothing,Berlin,19,9,45.49,864.25,92,44
2025-12-04,P004,Sneakers,Shoes,Düsseldorf,8,5,88.28,706.27,100,41
2025-12-04,P004,Sneakers,Shoes,Essen,20,13,73.93,1478.66,88,53
2025-12-04,P004,Sneakers,Shoes,Köln,22,9,52.81,1161.87,108,40
2025-12-04,P004,Sneakers,Shoes,München,13,5,60.75,789.69,143,49
2025-12-04,P004,Sneakers,Shoes,Berlin,32,24,146.54,4689.44,50,55
2025-12-04,P005,Leather Boots,Shoes,Düsseldorf,18,7,131.6,2368.72,85,28
2025-12-04,P005,Leather Boots,Shoes,Essen,38,17,55.43,2106.52,69,26
2025-12-04,P005,Leather Boots,Shoes,Köln,26,14,111.11,2888.97,32,30
2025-12-04,P005,Leather Boots,Shoes,München,33,14,131.61,4342.99,70,26
2025-12-04,P005,Leather Boots,Shoes,Berlin,12,8,59.36,712.27,147,54
2025-12-04,P006,Handbag,Accessories,Düsseldorf,18,9,16.62,299.22,71,51
2025-12-04,P006,Handbag,Accessories,Essen,27,12,52.63,1420.98,79,50
2025-12-04,P006,Handbag,Accessories,Köln,16,8,65.8,1052.78,46,57
2025-12-04,P006,Handbag,Accessories,München,17,11,58.13,988.18,97,30
2025-12-04,P006,Handbag,Accessories,Berlin,30,17,33.51,1005.2,91,50
2025-12-04,P007,Belt,Accessories,Düsseldorf,14,10,27.7,387.83,113,33
2025-12-04,P007,Belt,Accessories,Essen,29,12,25.64,743.69,73,43
2025-12-04,P007,Belt,Accessories,Köln,0,1,39.6,0.0,103,53
2025-12-04,P007,Belt,Accessories,München,27,12,33.76,911.5,55,53
2025-12-04,P007,Belt,Accessories,Berlin,6,3,46.12,276.72,114,48
2025-12-04,P008,Winter Jacket,Outerwear,Düsseldorf,35,14,97.02,3395.87,66,47
2025-12-04,P008,Winter Jacket,Outerwear,Essen,29,12,147.74,4284.54,107,27
2025-12-04,P008,Winter Jacket,Outerwear,Köln,17,8,211.72,3599.29,109,26
2025-12-04,P008,Winter Jacket,Outerwear,München,36,30,178.19,6414.87,64,45
2025-12-04,P008,Winter Jacket,Outerwear,Berlin,15,6,109.43,1641.4,111,25
2025-12-04,P009,Blazer,Outerwear,Düsseldorf,26,17,186.75,4855.62,92,27
2025-12-04,P009,Blazer,Outerwear,Essen,34,30,116.49,3960.81,79,49
2025-12-04,P009,Blazer,Outerwear,Köln,23,9,82.23,1891.26,90,56
2025-12-04,P009,Blazer,Outerwear,München,24,14,192.31,4615.56,91,29
2025-12-04,P009,Blazer,Outerwear,Berlin,27,11,150.86,4073.21,73,41
2025-12-04,P010,Sports Hoodie,Sportswear,Düsseldorf,34,18,34.99,1189.62,90,33
2025-12-04,P010,Sports Hoodie,Sportswear,Essen,6,2,80.17,481.02,117,48
2025-12-04,P010,Sports Hoodie,Sportswear,Köln,32,21,108.96,3486.65,64,36
2025-12-04,P010,Sports Hoodie,Sportswear,München,11,7,98.36,1081.92,102,52
2025-12-04,P010,Sports Hoodie,Sportswear,Berlin,30,25,96.78,2903.39,66,50
2025-12-05,P001,Basic T-Shirt,Clothing,Düsseldorf,37,27,41.15,1522.61,58,48
2025-12-05,P001,Basic T-Shirt,Clothing,Essen,29,16,39.29,1139.47,90,32
2025-12-05,P001,Basic T-Shirt,Clothing,Köln,31,15,32.12,995.87,117,54
2025-12-05,P001,Basic T-Shirt,Clothing,München,34,17,60.02,2040.61,45,28
2025-12-05,P001,Basic T-Shirt,Clothing,Berlin,33,15,68.11,2247.62,85,38
2025-12-05,P002,Slim Jeans,Clothing,Düsseldorf,35,16,30.4,1064.13,43,39
2025-12-05,P002,Slim Jeans,Clothing,Essen,28,16,75.39,2110.93,130,59
2025-12-05,P002,Slim Jeans,Clothing,Köln,4,3,47.6,190.4,139,36
2025-12-05,P002,Slim Jeans,Clothing,München,0,1,63.38,0.0,139,56
2025-12-05,P002,Slim Jeans,Clothing,Berlin,18,16,35.41,637.38,86,46
2025-12-05,P003,Summer Dress,Clothing,Düsseldorf,32,14,35.76,1144.33,96,32
2025-12-05,P003,Summer Dress,Clothing,Essen,19,10,34.61,657.62,108,50
2025-12-05,P003,Summer Dress,Clothing,Köln,33,13,44.39,1464.71,101,42
2025-12-05,P003,Summer Dress,Clothing,München,26,12,74.68,1941.69,34,35
2025-12-05,P003,Summer Dress,Clothing,Berlin,23,18,65.42,1504.56,93,43
2025-12-05,P004,Sneakers,Shoes,Düsseldorf,11,4,90.03,990.36,78,57
2025-12-05,P004,Sneakers,Shoes,Essen,25,10,59.74,1493.44,113,26
2025-12-05,P004,Sneakers,Shoes,Köln,9,7,134.95,1214.52,139,57
2025-12-05,P004,Sneakers,Shoes,München,10,4,124.46,1244.6,106,27
2025-12-05,P004,Sneakers,Shoes,Berlin,29,15,120.32,3489.28,112,51
2025-12-05,P005,Leather Boots,Shoes,Düsseldorf,21,13,138.86,2916.15,46,53
2025-12-05,P005,Leather Boots,Shoes,Essen,30,24,111.81,3354.31,99,34
2025-12-05,P005,Leather Boots,Shoes,Köln,15,8,55.27,829.06,111,50
2025-12-05,P005,Leather Boots,Shoes,München,18,8,96.07,1729.28,106,47
2025-12-05,P005,Leather Boots,Shoes,Berlin,10,8,119.79,1197.86,109,50
2025-12-05,P006,Handbag,Accessories,Düsseldorf,9,4,61.04,549.32,90,39
2025-12-05,P006,Handbag,Accessories,Essen,21,18,94.52,1984.91,88,45
2025-12-05,P006,Handbag,Accessories,Köln,22,11,35.97,791.25,109,46
2025-12-05,P006,Handbag,Accessories,München,22,12,38.62,849.66,73,53
2025-12-05,P006,Handbag,Accessories,Berlin,25,10,94.96,2373.97,101,41
2025-12-05,P007,Belt,Accessories,Düsseldorf,22,12,79.76,1754.82,53,59
2025-12-05,P007,Belt,Accessories,Essen,5,2,80.18,400.91,71,34
2025-12-05,P007,Belt,Accessories,Köln,30,14,47.19,1415.62,74,46
2025-12-05,P007,Belt,Accessories,München,19,7,20.41,387.72,149,47
2025-12-05,P007,Belt,Accessories,Berlin,19,8,73.24,1391.6,95,34
2025-12-05,P008,Winter Jacket,Outerwear,Düsseldorf,4,1,195.35,781.38,115,58
2025-12-05,P008,Winter Jacket,Outerwear,Essen,4,3,147.55,590.2,115,30
2025-12-05,P008,Winter Jacket,Outerwear,Köln,28,16,164.53,4606.87,77,25
2025-12-05,P008,Winter Jacket,Outerwear,München,24,21,91.21,2189.01,82,36
2025-12-05,P008,Winter Jacket,Outerwear,Berlin,11,4,87.33,960.59,120,31
2025-12-05,P009,Blazer,Outerwear,Düsseldorf,10,7,101.8,1017.97,106,26
